forced,tsid,time,state,residuals,variance,ac1
False,3,-256406.1512605042,2.5246465016944724,0.607968049891495,,
False,3,-256173.05042016806,3.4032625372081657,1.3615456830001058,1.5497592588257687,0.2774661786707019
False,3,-255939.94957983194,4.366736945553849,2.269192954784518,1.6173194992253643,0.29215547846860274
False,3,-255706.8487394958,1.8506821264750855,-0.25843766942234225,1.6015921766781032,0.29017439482708407
False,3,-255473.74789915967,-0.001821732599158743,-2.108881914916976,1.6632394290407857,0.2803078440839374
False,3,-255240.64705882352,0.02171742772521906,-2.095586366163723,1.7063114637953836,0.31688018748449986
False,3,-255007.5462184874,1.5655113282569892,-0.5874001819349977,1.7113422979207429,0.32086251715392433
False,3,-254774.44537815126,2.1334890555481474,-0.07750428105802243,1.7064441693097605,0.3186186402283624
False,3,-254541.34453781514,3.1337330847487457,0.8576835294480021,1.715501009897313,0.31302397524677134
False,3,-254308.243697479,3.2736711223227024,0.9462620383070197,1.6835087090923762,0.3215987265655893
False,3,-254075.14285714287,3.750377112911926,1.4026280342950064,1.7184760194315625,0.35161203763263615
False,3,-253842.04201680672,4.2705831406735175,1.9425288942478147,1.6233499367639912,0.3294804527964768
False,3,-253608.9411764706,0.2178991730343398,-2.0502620339461655,1.6316974286350587,0.2715302779252116
False,3,-253375.84033613445,1.5421344884895427,-0.6304395822571227,1.6371891785586512,0.29027521061005784
False,3,-253142.7394957983,2.4355859843177923,0.39103481388251815,1.5937570999987263,0.3036209955516042
False,3,-252909.6386554622,1.9975524188823688,0.11583598194068156,1.5858159912386585,0.3014423725142286
False,3,-252676.53781512604,1.571737645781925,-0.10403967957522076,1.5826727961257774,0.3004406381886169
False,3,-252443.43697478992,1.6904309203828758,0.27380884062435484,1.5823549627000322,0.2991347493843631
False,3,-252210.33613445377,2.7870195249996206,1.687335642646706,1.6229847936196522,0.3164377770755506
False,3,-251977.23529411765,3.5882026488280125,2.8555702135159025,1.6799201725650612,0.34480126518298293
False,3,-251744.1344537815,0.3798464955851959,0.04148539739454887,1.6768474999982124,0.3300126475427775
False,3,-251511.03361344538,-0.711971405574555,-0.6646094997208086,1.686365330147313,0.329892126372414
False,3,-251277.93277310923,-3.081082788540789,-2.697229471684581,1.8108090941258859,0.34511969961308503
False,3,-251044.83193277312,-2.058415261924403,-1.42290715140029,1.8254662632406418,0.3581376149288511
False,3,-250811.73109243697,-3.382999391474904,-2.6022585041369988,1.9096714331882454,0.3932050345367567
False,3,-250578.63025210085,-0.642606312608224,0.17346492209787934,1.894348815561322,0.36850891832034904
False,3,-250345.5294117647,-1.0902735348487602,-0.33507972273825437,1.8547468370538258,0.36298789210816707
False,3,-250112.42857142858,0.09814269572764112,0.721699151934665,1.8563125959263607,0.3574326990456353
False,3,-249879.32773109243,-0.7746541033680487,-0.3229347369134898,1.8515437920172895,0.3540507097152123
False,3,-249646.2268907563,-0.07073779020280241,0.19892822780697733,1.8518266168656912,0.3608094111120273
False,3,-249413.12605042016,-0.008434472734019045,0.09473305893885667,1.7985530299134014,0.33761045923822647
False,3,-249180.02521008404,0.5930064850008224,0.565210424082947,1.725966509090935,0.3281952417404299
False,3,-248946.9243697479,0.058228655209546176,-0.051170993481684135,1.713370819965102,0.34725667613580086
False,3,-248713.82352941175,1.3799035093938157,1.2452921742488476,1.6957859039462904,0.3309324810366893
False,3,-248480.72268907563,1.443616802729502,1.3400417386862873,1.6975081867585222,0.35030021437488656
False,3,-248247.6218487395,-0.8298600038704497,-0.8535760927637319,1.7077489058335107,0.3329330537700798
False,3,-248014.52100840336,1.1570532820630106,1.2483942141835729,1.68210757824568,0.297843757771788
False,3,-247781.4201680672,-0.4987292925714595,-0.2739424717365935,1.6375389961158398,0.28284266536615776
False,3,-247548.3193277311,-0.6368578372469245,-0.27687210809731866,1.6261669591794163,0.3063453720364143
False,3,-247315.21848739494,-2.6057783125495932,-2.12175290664811,1.6418375515298855,0.34018838523939865
False,3,-247082.11764705883,-0.3090362180178394,0.2804466805136736,1.611901633454516,0.3419803764635453
False,3,-246849.01680672268,-0.5301161855336246,0.14446434015807963,1.5993231504581877,0.3317525517519363
False,3,-246615.91596638656,0.5740235195884766,1.3155190941788835,1.5409830209455324,0.3682978222773573
False,3,-246382.8151260504,-1.0948796077025997,-0.30023226777618206,1.525187762980751,0.37091117421893244
False,3,-246149.7142857143,-0.8640638754159455,-0.02468577041184905,1.517457832280743,0.36575485056579043
False,3,-245916.61344537814,-2.731777163594737,-1.8503311047719042,1.5528133188598596,0.34512287904554895
False,3,-245683.51260504202,-0.5350650383219708,0.39107272057156894,1.5019538592046593,0.3129015560459942
