forced,tsid,time,state,residuals
False,9,1174.0,0.8167104375025188,-0.0025379278680089934
False,9,1175.0,0.8285341886626016,0.009284781111805751
False,9,1176.0,0.8337124105025034,0.014461610522908175
False,9,1177.0,0.8217275882272582,0.0024750278978513673
False,9,1178.0,0.8327629298894793,0.013508224385382905
False,9,1179.0,0.8190494434850968,-0.00020780712709489446
False,9,1180.0,0.8083494859334989,-0.010910721784652022
False,9,1181.0,0.8151466568574212,-0.004116928092489425
False,9,1182.0,0.8212385395393728,0.0019711515325200324
False,9,1183.0,0.8217998484829043,0.002528228213345751
False,9,1184.0,0.8291795824306109,0.009903298560883345
False,9,1185.0,0.8273387937523943,0.00805741421727968
False,9,1186.0,0.8173872770891106,-0.001899627306842011
False,9,1187.0,0.8220101430574044,0.0027172928293182075
False,9,1188.0,0.8147327903023083,-0.004566413857516327
False,9,1189.0,0.8186856991234285,-0.0006202526012623055
False,9,1190.0,0.8307953756830478,0.011482297343081815
False,9,1191.0,0.8301947118740257,0.010874140210265004
False,9,1192.0,0.8385504899060773,0.019222072414427416
False,9,1193.0,0.8332658090756949,0.013929210840439854
False,9,1194.0,0.8322655075917293,0.012920412559503158
False,9,1195.0,0.8220414004758229,0.00268751176599491
False,9,1196.0,0.8143051796490695,-0.005057779229199033
False,9,1197.0,0.8241790486885879,0.0048067624309530155
False,9,1198.0,0.8161083600449112,-0.003273490281090141
False,9,1199.0,0.8271494187196947,0.0077577932801620175
False,9,1200.0,0.8185492742350798,-0.0008523079775653031
False,9,1201.0,0.8104980890309682,-0.008913601951832995
False,9,1202.0,0.8201057980037233,0.0006838759183822596
False,9,1203.0,0.8159677581270965,-0.0034644864040928036
False,9,1204.0,0.8135470574907052,-0.005895568653477512
False,9,1205.0,0.8129156416362139,-0.00653739106224327
False,9,1206.0,0.8190977123103417,-0.000365717569134949
False,9,1207.0,0.8231946389749154,0.0037208554988388265
False,9,1208.0,0.8162642602111567,-0.0032198017830171732
False,9,1209.0,0.8120645079960175,-0.007429726589477603
False,9,1210.0,0.8129359833518603,-0.006568289756128887
False,9,1211.0,0.8077357571863489,-0.011778394891937993
False,9,1212.0,0.8166280818675233,-0.002895766816310985
False,9,1213.0,0.806896565040425,-0.012636781108191109
False,9,1214.0,0.8141561483345318,-0.005386484524783075
False,9,1215.0,0.8313992610081696,0.011847562157514147
False,9,1216.0,0.8184700646759254,-0.0010904665110538225
False,9,1217.0,0.822795787014741,0.003226675171892346
False,9,1218.0,0.8097139471566689,-0.00986347195086179
False,9,1219.0,0.8070431182113356,-0.012542312525353982
False,9,1220.0,0.7992248374531176,-0.0203682908493521
False,9,1221.0,0.8101837912659744,-0.009416708174920574
False,9,1222.0,0.8189411327552049,-0.0006664026279259438
False,9,1223.0,0.8271420166260992,0.007527788016668757
False,9,1224.0,0.810405588690661,-0.009214984814161276
False,9,1225.0,0.8020579737925619,-0.017568594318989383
False,9,1226.0,0.8160390583920035,-0.003593157212745446
False,9,1227.0,0.8160757977828471,-0.0035617254861065595
False,9,1228.0,0.8263195805246718,0.006677080202425523
False,9,1229.0,0.8431859195049789,0.023538763746969504
False,9,1230.0,0.823806495264112,0.004154996452549242
False,9,1231.0,0.8232470349646389,0.0035914952667454036
False,9,1232.0,0.819143399413657,-0.0005158907535164348
False,9,1233.0,0.8065500223944972,-0.01311274176422339
False,9,1234.0,0.816932247948887,-0.0027337303924174217
False,9,1235.0,0.8280067442176811,0.008337791948219708
False,9,1236.0,0.8106187453641441,-0.009052961115507796
False,9,1237.0,0.8065104576765627,-0.013163805390548067
False,9,1238.0,0.8186063932876223,-0.0010702508358110263
False,9,1239.0,0.8106919019612522,-0.008986968992622524
False,9,1240.0,0.8000720906632888,-0.0196088726496908
False,9,1241.0,0.8002414158852313,-0.019441521842519904
False,9,1242.0,0.8068381753150655,-0.0128466327958362
False,9,1243.0,0.8234495534329624,0.0037629656176396686
False,9,1244.0,0.8278043981544219,0.008116108343213413
False,9,1245.0,0.8254376522563165,0.005747725352750921
False,9,1246.0,0.8181120668339769,-0.0015794466267128326
False,9,1247.0,0.8265534000386343,0.006860332771000954
False,9,1248.0,0.815788256048881,-0.003906353589167244
False,9,1249.0,0.8140819087799032,-0.005614250546323585
False,9,1250.0,0.811642656559435,-0.008055075846998716
False,9,1251.0,0.8087117368784116,-0.010987608116447611
False,9,1252.0,0.8257449070332669,0.006043892119924954
False,9,1253.0,0.8067898434369425,-0.012912915658147006
False,9,1254.0,0.8145472763676316,-0.005157317788906157
False,9,1255.0,0.821240758374261,0.0015342204918635804
False,9,1256.0,0.8224321286244174,0.0027235206047449
False,9,1257.0,0.8251759454258966,0.005465125023203399
False,9,1258.0,0.822852548644316,0.0031393626484166326
False,9,1259.0,0.816509015803123,-0.0032066972557072138
False,9,1260.0,0.8122911816575578,-0.007427230437224819
False,9,1261.0,0.8085736334154884,-0.011147664976050797
False,9,1262.0,0.809254575051932,-0.010469816953584066
False,9,1263.0,0.8110166692878156,-0.00871104587869509
False,9,1264.0,0.8195100691005172,-0.00022122151375070231
False,9,1265.0,0.8185250056909347,-0.0012101355052663854
False,9,1266.0,0.8310770124246082,0.011337726719268137
False,9,1267.0,0.8219605525013653,0.0022168119154337695
False,9,1268.0,0.8290168423044418,0.009268319790418311
False,9,1269.0,0.8146340089888684,-0.005119640632225364
False,9,1270.0,0.8224049652362678,0.0026458277259675533
False,9,1271.0,0.835663426949672,0.01589842503636485
False,9,1272.0,0.8248694373206902,0.005098176472085214
False,9,1273.0,0.8140796104481463,-0.005698322117680621
False,9,1274.0,0.8283247592624817,0.008539723493957263
False,9,1275.0,0.8307204344059874,0.010927843824700023
False,9,1276.0,0.8267420267345842,0.006941410400846726
False,9,1277.0,0.8200682544500962,0.00025912519532445
False,9,1278.0,0.8209889629207954,0.0011708209134158043
False,9,1279.0,0.8181935817869755,-0.001634084496742516
False,9,1280.0,0.8255472892187576,0.005709575206384598
False,9,1281.0,0.8185678040679532,-0.0012804925072993356
False,9,1282.0,0.8185907403559355,-0.0012686838164637226
False,9,1283.0,0.8275448974523344,0.007673792706386795
False,9,1284.0,0.8283896549378411,0.008506313192153336
False,9,1285.0,0.8227335249254917,0.002837392608324385
False,9,1286.0,0.8172628284710879,-0.00264664064429343
False,9,1287.0,0.8297329181485184,0.009809574735647808
False,9,1288.0,0.811905692811381,-0.008032054858824744
False,9,1289.0,0.8105744910537688,-0.009378184050134353
False,9,1290.0,0.8198370715930968,-0.00013104615245729256
False,9,1291.0,0.81178547365076,-0.008198589191665273
False,9,1292.0,0.8191268253892052,-0.0008736683685791613
False,9,1293.0,0.813367484330319,-0.006649909169417434
False,9,1294.0,0.8078589862226678,-0.012175760996495866
False,9,1295.0,0.8226488150477683,0.002596274157753764
False,9,1296.0,0.8147246623104933,-0.005346096785575294
False,9,1297.0,0.8086238989875634,-0.011465484286399041
False,9,1298.0,0.8324213507979473,0.012312957141628611
False,9,1299.0,0.8383155855835537,0.018187816395680456
False,9,1300.0,0.8305606597719618,0.01041317291794941
False,9,1301.0,0.8158833018958908,-0.004284220947911921
False,9,1302.0,0.8197564165754871,-0.0004314353733833043
False,9,1303.0,0.8134330480103827,-0.006775401756720978
False,9,1304.0,0.8343363442715497,0.014107053863381624
False,9,1305.0,0.8296387436363463,0.009388398583005109
False,9,1306.0,0.8270729149901985,0.0068013313189903
False,9,1307.0,0.8252705911954976,0.004977615797178259
False,9,1308.0,0.8158396966945656,-0.004474793144786271
False,9,1309.0,0.8162227680585188,-0.004113327956792978
False,9,1310.0,0.8241692676791897,0.003811503628079471
False,9,1311.0,0.8234741411987154,0.00309467236212313
False,9,1312.0,0.8169984171575745,-0.0034027718778019134
False,9,1313.0,0.8267349548259818,0.006312049208389459
False,9,1314.0,0.8231234829480849,0.002678881106839337
False,9,1315.0,0.8339442326180294,0.01347796827133485
False,9,1316.0,0.8220818853281974,0.0015940051809523181
False,9,1317.0,0.8275149036267354,0.007005468321287567
False,9,1318.0,0.8287094290042017,0.008178513567765444
False,9,1319.0,0.8276025856102323,0.0070502802613325866
False,9,1320.0,0.8210045579053833,0.0004309697580360261
False,9,1321.0,0.8217869809767436,0.0011922350315423103
False,9,1322.0,0.8277015675391397,0.007085808266947047
False,9,1323.0,0.8351550563597794,0.014518451718445236
False,9,1324.0,0.8352739291498567,0.014616674542507146
False,9,1325.0,0.8334500418611297,0.012772361953016675
False,9,1326.0,0.8221753464776959,0.0014774951701927996
False,9,1327.0,0.8124143509269828,-0.008303392529406706
False,9,1328.0,0.8135600243742291,-0.007177311742316617
False,9,1329.0,0.812391564834921,-0.008365048176374401
False,9,1330.0,0.8192304521050848,-0.0015451106400773407
False,9,1331.0,0.8143694867538706,-0.0064246898027994215
False,9,1332.0,0.8119296959184362,-0.008882750105996928
False,9,1333.0,0.8257732966570205,0.004942933422271589
False,9,1334.0,0.8181067737696741,-0.002741146136431949
False,9,1335.0,0.8123987688030448,-0.008466337823657133
False,9,1336.0,0.8119392792705409,-0.008942636080496502
False,9,1337.0,0.8273405166192734,0.006442177832246321
False,9,1338.0,0.8219131318268686,0.0009987648737306287
False,9,1339.0,0.8277432082513869,0.006813221524277879
False,9,1340.0,0.8074982388859704,-0.013446943037124792
False,9,1341.0,0.8119966110109158,-0.008963325091267293
False,9,1342.0,0.8140985439941774,-0.006875689766704718
False,9,1343.0,0.8236699127715518,0.002681852183325395
False,9,1344.0,0.8237775748131224,0.0027761703328698095
False,9,1345.0,0.8333654797237954,0.012351223749587636
False,9,1346.0,0.8298469220352256,0.008820314139203256
False,9,1347.0,0.8124111773375715,-0.008627274894327575
False,9,1348.0,0.8153229873414732,-0.005726792713839024
False,9,1349.0,0.8231344657627415,0.0020738812611204027
False,9,1350.0,0.81686837082944,-0.00420248867537909
False,9,1351.0,0.802048412136533,-0.01902253511267049
False,9,1352.0,0.8010564934562449,-0.02001421502988665
False,9,1353.0,0.805542848398187,-0.015527292568027984
False,9,1354.0,0.8115167024231739,-0.009552551177677504
False,9,1355.0,0.8021674716228793,-0.018900591257201005
False,9,1356.0,0.8242866016586776,0.0032200115907656812
False,9,1357.0,0.8136260550089266,-0.007438804047406267
False,9,1358.0,0.8196834394690184,-0.0013794550190704413
False,9,1359.0,0.818208449780342,-0.002852271148117258
False,9,1360.0,0.8221067990030796,0.0010484369449462738
False,9,1361.0,0.8292204911061469,0.008164650912053983
False,9,1362.0,0.830328465045673,0.009275289182172686
False,9,1363.0,0.8253519078906619,0.004301520428057093
False,9,1364.0,0.8143395931477593,-0.006707898094881037
False,9,1365.0,0.8060602335302874,-0.01498426807333586
False,9,1366.0,0.8058279671656525,-0.0152134644192774
False,9,1367.0,0.8121661264957293,-0.008872166654983915
False,9,1368.0,0.8193689195861248,-0.0016661776982702659
False,9,1369.0,0.8281297019138373,0.007097847947813318
False,9,1370.0,0.8257341682431808,0.004705596215335617
False,9,1371.0,0.8187148292916333,-0.002310429734101005
False,9,1372.0,0.8230754566297392,0.0020535352013311137
False,9,1373.0,0.8199446293970271,-0.0010739355123507988
False,9,1374.0,0.827669911682359,0.0066547172858674175
False,9,1375.0,0.8212304729012517,0.00021865873216231346
False,9,1376.0,0.819651056225082,-0.0013573715897756689
False,9,1377.0,0.8217468828938428,0.0007418444692537385
False,9,1378.0,0.821134620700569,0.0001329719848858213
False,9,1379.0,0.8236843675301809,0.0026861064855089323
False,9,1380.0,0.8414376723164645,0.020442794875976555
False,9,1381.0,0.8305234206200128,0.009531921064920179
False,9,1382.0,0.8271373016827962,0.00614917312807195
False,9,1383.0,0.8313243801090149,0.010339614937903807
False,9,1384.0,0.8228525433589334,0.001871133569345873
False,9,1385.0,0.8303798074840599,0.009401745009520623
False,9,1386.0,0.8098301744601919,-0.011144548636670915
False,9,1387.0,0.8167881160797319,-0.00418327527061102
False,9,1388.0,0.8234743749151593,0.002506307855894896
False,9,1389.0,0.8134272354247587,-0.00753751469995434
False,9,1390.0,0.8155521726753131,-0.0054092677396362365
False,9,1391.0,0.8233734641546103,0.002415326244938787
False,9,1392.0,0.8257703080098182,0.0048154653412813
False,9,1393.0,0.8263913564709021,0.00543980180420045
False,9,1394.0,0.833761402843496,0.012813129119993216
False,9,1395.0,0.8330985368333081,0.012153537359228306
False,9,1396.0,0.8340551625206749,0.013113431219397564
False,9,1397.0,0.8167256319779478,-0.00421283635908587
False,9,1398.0,0.822396507618124,0.001461298081110729
False,9,1399.0,0.830456439493299,0.009524485586035025
False,9,1400.0,0.8287504704302702,0.007821769994001193
False,9,1401.0,0.820146760513817,-0.0007786874498599827
False,9,1402.0,0.8339162586561983,0.01299406344254661
False,9,1403.0,0.8301685529840784,0.009249612090958648
False,9,1404.0,0.8215366396033537,0.0006209560438781292
False,9,1405.0,0.8211966080228217,0.0002841863775792097
False,9,1406.0,0.809158964277173,-0.011750189315624437
False,9,1407.0,0.807159854006171,-0.013746023920501171
False,9,1408.0,0.8239287980274614,0.00302620462359382
False,9,1409.0,0.8403083121919046,0.01940901319532573
False,9,1410.0,0.8333160054249241,0.012420011769097239
False,9,1411.0,0.8334759236878357,0.012583247526864683
False,9,1412.0,0.8341149705363063,0.013225625433206156
False,9,1413.0,0.8287571725403761,0.007871173647620466
False,9,1414.0,0.8054848537948338,-0.015397781981121739
False,9,1415.0,0.8156982166312029,-0.005181037315912906
False,9,1416.0,0.8383943951021504,0.017518543301930367
False,9,1417.0,0.8313181318924059,0.010445704042786996
False,9,1418.0,0.8176497362905654,-0.003219244197111948
False,9,1419.0,0.8193245786051513,-0.0015409293932812096
False,9,1420.0,0.826217355668096,0.005355346932741201
False,9,1421.0,0.8237741047770987,0.0029156236641065814
False,9,1422.0,0.8231726517444675,0.0023177282349249317
False,9,1423.0,0.8214727803544253,0.0006214460758783291
False,9,1424.0,0.8185688916256426,-0.0022788201464926106
False,9,1425.0,0.8116886727574218,-0.009155381620232217
False,9,1426.0,0.8176061937362671,-0.003234166848239628
False,9,1427.0,0.8369256300816353,0.01608900102599342
False,9,1428.0,0.8435846540148558,0.022751795490251636
False,9,1429.0,0.8242238865292792,0.003394838937120892
False,9,1430.0,0.8196928902720667,-0.0011323044595488163
False,9,1431.0,0.8144056402610508,-0.00641565812159306
False,9,1432.0,0.8176605636496677,-0.0031567934003365883
False,9,1433.0,0.8034077394162187,-0.017405629960558278
False,9,1434.0,0.8094475665743296,-0.011361767566918313
False,9,1435.0,0.8133342323845791,-0.00747101795462779
False,9,1436.0,0.8200437334677949,-0.0007573837139086548
False,9,1437.0,0.8243215432922107,0.0035246092611982416
False,9,1438.0,0.8276212797582649,0.006828579471925944
False,9,1439.0,0.8098674096746362,-0.010921005615759705
False,9,1440.0,0.8185981464321321,-0.002185931897463411
False,9,1441.0,0.8187912645323587,-0.001988424288623669
False,9,1442.0,0.8289935200281576,0.00821827376248474
False,9,1443.0,0.8170871424446905,-0.0036836077412005785
False,9,1444.0,0.816643697712398,-0.0041225023162545504
False,9,1445.0,0.8180681666383306,-0.002693428656152741
False,9,1446.0,0.8218549363718762,0.0010980007947396508
False,9,1447.0,0.8155337128717088,-0.005218507658364624
False,9,1448.0,0.8030593260900665,-0.01768812373785278
False,9,1449.0,0.815311520066165,-0.005431103194570963
False,9,1450.0,0.8103285032739557,-0.010409237536558091
False,9,1451.0,0.8206335532083536,-9.924940023409157e-05
False,9,1452.0,0.8172650067559285,-0.003462802180067559
False,9,1453.0,0.8142712999464761,-0.006451460172291923
False,9,1454.0,0.8237907290915194,0.0030730725366818756
False,9,1455.0,0.8161986814871321,-0.004513817243737339
False,9,1456.0,0.8207160238261495,8.736703409395474e-06
False,9,1457.0,0.8108107237008856,-0.009891298556016559
False,9,1458.0,0.8116836156741172,-0.009013089029641042
False,9,1459.0,0.8304089528053745,0.009717617618226648
False,9,1460.0,0.8305654602697322,0.009879545725393624
False,9,1461.0,0.8214989750196658,0.0008185315466117116
False,9,1462.0,0.8260626411589668,0.005387718660152863
False,9,1463.0,0.8315964343395161,0.010927082262266019
False,9,1464.0,0.8220321498747444,0.0013684173332344507
False,9,1465.0,0.8193416375114082,-0.001316426545232674
False,9,1466.0,0.8333862104348266,0.01273386369864038
False,9,1467.0,0.8246575380579487,0.004010957386909486
False,9,1468.0,0.8083637848502375,-0.012276980938006776
False,9,1469.0,0.8050213776739796,-0.015613524280704283
False,9,1470.0,0.8160700194995939,-0.004558969719794748
False,9,1471.0,0.8033381206174953,-0.017284907235632585
False,9,1472.0,0.8132434091841898,-0.007373609095290834
False,9,1473.0,0.8216235970303963,0.0010126359007983643
False,9,1474.0,0.8237584502063546,0.0031535930289969816
False,9,1475.0,0.8333903653737591,0.012791658185600907
False,9,1476.0,0.8351860583851755,0.014593546560730197
False,9,1477.0,0.8287835293025014,0.008197257777033506
False,9,1478.0,0.8336178428675584,0.013037856381960311
False,9,1479.0,0.831220222568589,0.010646565879164238
False,9,1480.0,0.8363004859287051,0.015733204041754267
False,9,1481.0,0.8342169658130699,0.01365610421892094
False,9,1482.0,0.8219717210078737,0.001417325932470792
False,9,1483.0,0.817443882420191,-0.0031039989594178197
False,9,1484.0,0.8238205218884894,0.0032792023791624603
False,9,1485.0,0.820933402568646,0.00039869406047754463
False,9,1486.0,0.8103755007307323,-0.010152546651205796
False,9,1487.0,0.8119424181427705,-0.008578917018169818
False,9,1488.0,0.8139087388279876,-0.006605832239477416
False,9,1489.0,0.8261461082367795,0.005638353705239241
False,9,1490.0,0.814694120045343,-0.005806765062447483
False,9,1491.0,0.8129532344681126,-0.007540727841260364
False,9,1492.0,0.8171502410841408,-0.0033367446759485775
False,9,1493.0,0.8178707068874829,-0.002609248364532135
False,9,1494.0,0.8190609930479906,-0.0014118776340409367
False,9,1495.0,0.8051025883166414,-0.015363143699647863
False,9,1496.0,0.8160821220300708,-0.004376417276015898
False,9,1497.0,0.8215281202132478,0.0010768273945592766
False,9,1498.0,0.8145067734759482,-0.005937219464867249
False,9,1499.0,0.8210926299742276,0.0006559898926287167
False,0,0.0,0.8236205279364299,-3.0969147479908976e-05
False,0,1.0,0.8221321746824214,-0.0014847203312661206
False,0,2.0,0.8157173301628667,-0.007865022006965594
False,0,3.0,0.8189966310601648,-0.0045512381033462335
False,0,4.0,0.8248942745375945,0.001380827767062165
False,0,5.0,0.8248019628590065,0.00132287697928557
False,0,6.0,0.8225760757203406,-0.0008687116526775451
False,0,7.0,0.823645273388586,0.00023472127923540587
False,0,8.0,0.826344190402009,0.0029678094425062973
False,0,9.0,0.8196925103452701,-0.0036497644383169936
False,0,10.0,0.8174259831172415,-0.005882251288968465
False,0,11.0,0.823296695703839,2.243497436160702e-05
False,0,12.0,0.8234263926930209,0.00018603792020988053
False,0,13.0,0.8234541237711894,0.000247606189629046
False,0,14.0,0.8178972617060153,-0.005275488492635372
False,0,15.0,0.8260810221911252,0.002941968505698833
False,0,16.0,0.8372875271265423,0.01418209794755898
False,0,17.0,0.8415701657388157,0.018498287993061635
False,0,18.0,0.8309513453762021,0.007912945156105855
False,0,19.0,0.8304163612050667,0.007411364020384226
False,0,20.0,0.8368612745361635,0.01388960551252949
False,0,21.0,0.8240681233465665,0.0011297074194702716
False,0,22.0,0.8217029182386549,-0.0012023196345692932
False,0,23.0,0.8185784724375742,-0.0042936623365353865
False,0,24.0,0.8216536914830986,-0.0011854150809503805
False,0,25.0,0.8372208781834396,0.014414724937592771
False,0,26.0,0.8337707583309937,0.010997483523935037
False,0,27.0,0.8273794714966201,0.0046390004720704425
False,0,28.0,0.8212972568149042,-0.0014104846395085469
False,0,29.0,0.8145369905790029,-0.008138094954814878
False,0,30.0,0.8061791941432239,-0.016463308574134583
False,0,31.0,0.8149004858931378,-0.00770950671494508
False,0,32.0,0.8318088223000689,0.009231267282032718
False,0,33.0,0.8349581147554417,0.012412924887769905
False,0,34.0,0.829131667948207,0.00661877102031716
False,0,35.0,0.8358093551229225,0.013328679375573693
False,0,36.0,0.8289463360368021,0.006497810352145361
False,0,37.0,0.836876623752101,0.014460177875868396
False,0,38.0,0.8243996478067522,0.002015212542508915
False,0,39.0,0.823545808378538,0.001193315801474859
False,0,40.0,0.8303295610747152,0.00800894463352575
False,0,41.0,0.8301538821607255,0.007865076759294154
False,0,42.0,0.8242450182613038,0.0019879604299268827
False,0,43.0,0.8229287438354458,0.0007033719060234311
False,0,44.0,0.8220240083947258,-0.00016973740506920354
False,0,45.0,0.8224485804235165,0.0002864029303896176
False,0,46.0,0.8150922554394511,-0.007038409582255545
False,0,47.0,0.8125583486041571,-0.009540857776192735
False,0,48.0,0.8131041694968772,-0.00896363015467716
False,0,49.0,0.825457554279972,0.003421111223644635
False,0,50.0,0.8045579169055757,-0.017447218010166687
False,0,51.0,0.8243965171513913,0.0024226436158359954
False,0,52.0,0.8231652458159916,0.001222588496673338
False,0,53.0,0.8252660127610051,0.003354528123379885
False,0,54.0,0.8287075410752083,0.0068271872850704796
False,0,55.0,0.8272197290457989,0.005370466078338132
False,0,56.0,0.8147367819568522,-0.007081428244789301
False,0,57.0,0.8124663224565478,-0.009320870955003557
False,0,58.0,0.8195220031836037,-0.002234207395603871
False,0,59.0,0.815687682008968,-0.006037577785928505
False,0,60.0,0.8200878169600021,-0.001606522232244889
False,0,61.0,0.8250043844391246,0.0033409374760615673
False,0,62.0,0.8189591235325446,-0.002673457762318976
False,0,63.0,0.8264865802736183,0.004884839966539323
False,0,64.0,0.8140347426384104,-0.007536179452024561
False,0,65.0,0.8225530516741485,0.001012927010519138
False,0,66.0,0.8387696515322444,0.01726030544933921
False,0,67.0,0.8209985552088429,-0.0004800291292523795
False,0,68.0,0.8154574864607081,-0.005990350765394448
False,0,69.0,0.8093683107411442,-0.01204879174500062
False,0,70.0,0.8193114318630471,-0.0020749460625308913
False,0,71.0,0.8119896978642432,-0.009365963605628469
False,0,72.0,0.8150731403693574,-0.006251810724929641
False,0,73.0,0.8146117980187604,-0.006682446859330948
False,0,74.0,0.8209647457931772,-0.0002987952053833398
False,0,75.0,0.8258927459504242,0.004659908240503774
False,0,76.0,0.8180482244192651,-0.0031539088248845326
False,0,77.0,0.8196397034818154,-0.0015317222644328776
False,0,78.0,0.8302642975776506,0.009123584219051795
False,0,79.0,0.8215536301531157,0.0004436359619269803
False,0,80.0,0.809896806359538,-0.011182459842520864
False,0,81.0,0.8095650662690465,-0.011483461033694797
False,0,82.0,0.8169311847260611,-0.004086590801790857
False,0,83.0,0.8276890773516844,0.006702068292512409
False,0,84.0,0.8292194052443116,0.00826317912931962
False,0,85.0,0.8142089792458183,-0.0067164455274929535
False,0,86.0,0.8224868650219004,0.0015922620618730177
False,0,87.0,0.8131769334600888,-0.007686825156112964
False,0,88.0,0.8141301722789436,-0.00670271738541639
False,0,89.0,0.8191317491401358,-0.001670244967286516
False,0,90.0,0.8085718470949839,-0.012199222942434473
False,0,91.0,0.8095806476123814,-0.011159467984528049
False,0,92.0,0.8078986664276417,-0.012810462660816424
False,0,93.0,0.8195589051994818,-0.0011192038123699621
False,0,94.0,0.8225934456646052,0.0019463916140948223
False,0,95.0,0.828027331167142,0.007411368235706428
False,0,96.0,0.8182586168341072,-0.002326217488183069
False,0,97.0,0.815241615776778,-0.005312050995284867
False,0,98.0,0.8160788714182353,-0.0044435874295738476
False,0,99.0,0.8212345230628004,0.0007433138436040432
False,0,100.0,0.8233073884209934,0.0028474717776265646
False,0,101.0,0.8043102314599765,-0.016118348411879313
False,0,102.0,0.8041906148527034,-0.016206582797924085
False,0,103.0,0.8090689767262428,-0.011296792221606622
False,0,104.0,0.8098264849827761,-0.010507808043519029
False,0,105.0,0.8209261405818887,0.0006233711391826491
False,0,106.0,0.8162079651700505,-0.004063232844936149
False,0,107.0,0.8248494704366637,0.004609891750794737
False,0,108.0,0.8116531537647221,-0.008554757771568111
False,0,109.0,0.8075675053974523,-0.012608691318459764
False,0,110.0,0.8139760968282921,-0.00616833782919779
False,0,111.0,0.8277624493147349,0.0076498231278256945
False,0,112.0,0.8260866063832397,0.006005833957857032
False,0,113.0,0.8231779152667635,0.003129040726268739
False,0,114.0,0.8237736439022364,0.0037567101746939224
False,0,115.0,0.8226404973873459,0.0026555461114996515
False,0,116.0,0.8295719197128318,0.009618991122690934
False,0,117.0,0.8273688834750882,0.007448016277998404
False,0,118.0,0.8212396143626545,0.0013508457108835081
False,0,119.0,0.8293892353791656,0.009532600794713075
False,0,120.0,0.8245202231240459,0.004695756305777343
False,0,121.0,0.830635878329799,0.010843611034909273
False,0,122.0,0.8199708241718183,0.00021078604393520717
False,0,123.0,0.8156931426389665,-0.004034638971810556
False,0,124.0,0.8173418263097175,-0.0023536741749575762
False,0,125.0,0.8216124497920144,0.0019492516198077459
False,0,126.0,0.8111124733091453,-0.008518405536404705
False,0,127.0,0.8158197108182927,-0.0037788366712604438
False,0,128.0,0.8105141757184962,-0.009052034528190034
False,0,129.0,0.8147392877204245,-0.004794586867606476
False,0,130.0,0.8278016061591184,0.008300056564446545
False,0,131.0,0.8309775539635129,0.011508307911890392
False,0,132.0,0.8402247193887722,0.0207877430769966
False,0,133.0,0.8217054862875269,0.002300731886876517
False,0,134.0,0.8296296527041603,0.010257056377391383
False,0,135.0,0.8335767186250164,0.014236198048861892
False,0,136.0,0.8331322268236279,0.013823678508211423
False,0,137.0,0.8292733790577244,0.00999667539077731
False,0,138.0,0.8112286723018051,-0.008016341804115479
False,0,139.0,0.8096965985851377,-0.009516912479882844
False,0,140.0,0.8293214571352117,0.01013922617408003
False,0,141.0,0.8108921349455986,-0.008259080749396297
False,0,142.0,0.8243717353444907,0.00525122276003398
False,0,143.0,0.8173130567268235,-0.0017771182344539227
False,0,144.0,0.8159164385871785,-0.003143823436514648
False,0,145.0,0.8049672041593777,-0.014063634690523186
False,0,146.0,0.8093740198216367,-0.009627956312532326
False,0,147.0,0.8329775331726185,0.014003783559839333
False,0,148.0,0.8273651133543992,0.00841887488850912
False,0,149.0,0.8149347183804003,-0.003984804023645538
False,0,150.0,0.8265740417166627,0.007679366761884077
False,0,151.0,0.8117722900985478,-0.007097907662659497
False,0,152.0,0.8083108414752296,-0.010535267479301447
False,0,153.0,0.8183658092230306,-0.000456615977978414
False,0,154.0,0.8081666114557526,-0.010632551221322561
False,0,155.0,0.8109137194742215,-0.007862618749372774
False,0,156.0,0.810332633454563,-0.008421337201334755
False,0,157.0,0.831087653123537,0.012355572922781555
False,0,158.0,0.8295605715779037,0.01084988495325323
False,0,159.0,0.8309977317710727,0.01230792480620313
False,0,160.0,0.8143169590732298,-0.004352498053537435
False,0,161.0,0.8280415423529679,0.009391890787361246
False,0,162.0,0.8061223930566256,-0.012508007639045915
False,0,163.0,0.8107241815882529,-0.007887527936533023
False,0,164.0,0.8117540627030456,-0.0068395150392583925
False,0,165.0,0.8129680947775079,-0.005607905148386383
False,0,166.0,0.814091666843549,-0.004467299147306925
False,0,167.0,0.827491798337686,0.008949336202342506
False,0,168.0,0.8253964617989746,0.006869988536009619
False,0,169.0,0.8291311316068645,0.010620148198921209
False,0,170.0,0.8177357397364861,-0.0007602352617374075
False,0,171.0,0.8021543451975338,-0.016327083653529084
False,0,172.0,0.8056388909402952,-0.012828434792991006
False,0,173.0,0.8046044278876552,-0.013849219990635153
False,0,174.0,0.8065185495751562,-0.011921829349789692
False,0,175.0,0.8081479076339864,-0.010279595368537175
False,0,176.0,0.8114336769175016,-0.006981328998468483
False,0,177.0,0.822789697514862,0.004386819294949884
False,0,178.0,0.8286005625558885,0.010209448481197425
False,0,179.0,0.8325936212685987,0.01421391200472577
False,0,180.0,0.8230777258282699,0.00470906657757042
False,0,181.0,0.812780236250033,-0.005577720955061927
False,0,182.0,0.8204207985356349,0.0020732040849870126
False,0,183.0,0.813103656973173,-0.005233904922115062
False,0,184.0,0.8262718175040306,0.007943964722157526
False,0,185.0,0.8362742818315537,0.017955818202841867
